session_id,event_name,event_time,event_id,traffic_source,event_metadata
05f971a4-d2f7-48e0-be70-58a9e874577f,ITEM_DETAIL,2020-06-15T01:34:27.425431Z,d33db81b-aa35-451a-9d27-78511191dc62,MOBILE,
05f971a4-d2f7-48e0-be70-58a9e874577f,PROMO_PAGE,2020-06-15T06:53:11.425431Z,bbcffb79-c624-421e-a9e4-bc7d365d2a14,MOBILE,
5ff10f48-9526-4c95-94a2-391ae88424ee,HOMEPAGE,2020-06-18T10:09:29.425431Z,8bc51e11-0f60-4c3b-a903-a249a3ccfe5e,MOBILE,
5ff10f48-9526-4c95-94a2-391ae88424ee,ADD_TO_CART,2020-06-19T18:08:21.425431Z,aa34cccf-6441-4d32-ac93-110059dfee7f,MOBILE,"{'product_id': 42602, 'quantity': 1, 'item_price': 282106}"
5ff10f48-9526-4c95-94a2-391ae88424ee,ADD_TO_CART,2020-06-21T02:02:58.425431Z,bb28ee70-3fef-484a-9f5b-702aca2f4e9f,MOBILE,"{'product_id': 55823, 'quantity': 1, 'item_price': 309434}"
5ff10f48-9526-4c95-94a2-391ae88424ee,BOOKING,2020-06-23T18:01:23.425431Z,46f474ea-0312-4e59-8f9c-ab8bcb94baf0,MOBILE,{'payment_status': 'Success'}
5ff10f48-9526-4c95-94a2-391ae88424ee,ITEM_DETAIL,2020-06-19T18:10:45.425431Z,d433db48-c690-4e7d-8f66-5b278e3fc2f0,MOBILE,
55f71774-aa54-4db5-8faa-1e7c1387191c,HOMEPAGE,2020-06-28T07:15:20.425431Z,5c579d7e-0edf-490c-9427-f113160701fa,MOBILE,
55f71774-aa54-4db5-8faa-1e7c1387191c,ADD_TO_CART,2020-06-28T21:02:55.425431Z,d63322f0-68d8-4cdc-a798-8d9de236b248,MOBILE,"{'product_id': 16471, 'quantity': 6, 'item_price': 249405}"
55f71774-aa54-4db5-8faa-1e7c1387191c,ADD_PROMO,2020-06-29T10:48:15.425431Z,d4c1c845-b832-46d3-b9d5-2ac4a2273065,MOBILE,"{'promo_code': 'BUYMORE', 'promo_amount': 4457}"
55f71774-aa54-4db5-8faa-1e7c1387191c,BOOKING,2020-07-01T18:12:53.425431Z,9c6ba851-2294-4882-b445-22be7076cb04,MOBILE,{'payment_status': 'Success'}
55f71774-aa54-4db5-8faa-1e7c1387191c,SCROLL,2020-06-28T21:02:00.425431Z,18f87b5f-31ea-4ab4-ac3a-4b66e1058aea,MOBILE,
55f71774-aa54-4db5-8faa-1e7c1387191c,ITEM_DETAIL,2020-06-29T10:53:25.425431Z,a67c7279-dd30-444e-9f28-ec5af4d08f64,MOBILE,
55f71774-aa54-4db5-8faa-1e7c1387191c,SEARCH,2020-06-30T00:43:55.425431Z,67cef6f7-c17d-4f41-b581-617eacc81484,MOBILE,{'search_keywords': 'Bekas'}
5a6145c0-ef49-47fe-983c-be3d5b640777,HOMEPAGE,2020-07-07T15:53:00.425431Z,98cf92f8-2dda-47a1-8d81-4b6e5f08840b,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,ADD_TO_CART,2020-07-07T18:50:33.425431Z,baa77937-d4f9-4311-a072-8c77642c0f28,MOBILE,"{'product_id': 56887, 'quantity': 2, 'item_price': 287027}"
5a6145c0-ef49-47fe-983c-be3d5b640777,ADD_PROMO,2020-07-07T21:52:22.425431Z,84769c40-0269-425c-8239-399f9b386cb9,MOBILE,"{'promo_code': 'AZ2022', 'promo_amount': 4970}"
5a6145c0-ef49-47fe-983c-be3d5b640777,BOOKING,2020-07-09T18:39:02.425431Z,49871794-4afa-464b-8a05-273867e402b8,MOBILE,{'payment_status': 'Success'}
5a6145c0-ef49-47fe-983c-be3d5b640777,SCROLL,2020-07-07T18:52:09.425431Z,4dc3f39b-a726-4340-9081-ea679d2d59fc,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,CLICK,2020-07-07T21:49:29.425431Z,db211c59-7674-4f6a-9c9c-48543f7a98da,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,CLICK,2020-07-08T00:46:23.425431Z,c4a993e2-5e1b-4a3f-921e-405fa33beb2f,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,ITEM_DETAIL,2020-07-08T03:45:49.425431Z,e15ddd8c-68ec-43ad-8b4f-e66e688c557e,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,SCROLL,2020-07-08T06:41:49.425431Z,3e056a70-e8ea-4eaf-94db-12a79557f4d0,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,SEARCH,2020-07-08T09:41:28.425431Z,42f4946a-2c02-4684-abf6-717bad3bc1d1,MOBILE,{'search_keywords': 'Dress Kondangan'}
5a6145c0-ef49-47fe-983c-be3d5b640777,CLICK,2020-07-08T12:38:18.425431Z,3d60ccd5-5c61-4025-90dd-1b59f4ca27fd,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,CLICK,2020-07-08T15:38:03.425431Z,e7f9b77e-9420-4b82-86f8-c8705ff865e2,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,CLICK,2020-07-08T18:40:04.425431Z,e3768da5-8fb4-4e60-962a-83bfa280cc03,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,SEARCH,2020-07-08T21:40:51.425431Z,19e915d6-3f4a-472d-a4d9-a4c9baae75e1,MOBILE,{'search_keywords': 'Baju'}
5a6145c0-ef49-47fe-983c-be3d5b640777,SEARCH,2020-07-09T00:38:59.425431Z,7a8a3d7b-8a9d-4b88-a136-2c043458fcc5,MOBILE,{'search_keywords': 'Dress Kondangan'}
5a6145c0-ef49-47fe-983c-be3d5b640777,HOMEPAGE,2020-07-09T03:38:46.425431Z,6245875b-d778-43a3-b1fc-8930bd0ab3a3,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,CLICK,2020-07-09T06:35:43.425431Z,6ec26f5f-c711-409d-8860-66d0996588c2,MOBILE,
5a6145c0-ef49-47fe-983c-be3d5b640777,ITEM_DETAIL,2020-07-09T09:35:09.425431Z,6ebf4bac-9b6b-4474-8205-d9fedcb1bd51,MOBILE,
44400de6-6d9b-4ea5-9ee5-3bf5e59e2565,HOMEPAGE,2020-07-14T06:50:38.425431Z,715af025-685c-4ace-9f08-ba85861d31b4,MOBILE,
44400de6-6d9b-4ea5-9ee5-3bf5e59e2565,ADD_TO_CART,2020-07-14T20:56:05.425431Z,623a4c39-3f63-481f-96e2-ebaca563ef4a,MOBILE,"{'product_id': 38211, 'quantity': 1, 'item_price': 320304}"
44400de6-6d9b-4ea5-9ee5-3bf5e59e2565,BOOKING,2020-07-17T18:56:21.425431Z,cbb2b784-19ac-47fe-801a-ae7a77a8b9ae,MOBILE,{'payment_status': 'Success'}
44400de6-6d9b-4ea5-9ee5-3bf5e59e2565,CLICK,2020-07-14T20:59:09.425431Z,03e6a7ef-4d6e-429d-9a5c-f4c98ec884b8,MOBILE,
44400de6-6d9b-4ea5-9ee5-3bf5e59e2565,CLICK,2020-07-15T11:02:25.425431Z,8fe1c556-4592-4899-b4bf-ab259c385d0b,MOBILE,
44400de6-6d9b-4ea5-9ee5-3bf5e59e2565,CLICK,2020-07-16T00:56:59.425431Z,3ca356c6-9b1a-4c09-961c-c9d7f3df7e41,MOBILE,
44400de6-6d9b-4ea5-9ee5-3bf5e59e2565,SEARCH,2020-07-16T14:58:02.425431Z,c9313c2c-96bb-419b-8ca0-04e3f7ed823b,MOBILE,{'search_keywords': 'Dress Kondangan'}
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,HOMEPAGE,2020-07-25T18:24:51.425431Z,75b4ad73-1624-4428-aaaa-d7b044e4cbfd,MOBILE,
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,ADD_TO_CART,2020-07-25T18:29:47.425431Z,52454ceb-e95f-4434-a632-84fe00db85af,MOBILE,"{'product_id': 40095, 'quantity': 1, 'item_price': 283335}"
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,ADD_PROMO,2020-07-25T18:34:42.425431Z,28004ca0-098a-486b-9897-7ef92d0ece8a,MOBILE,"{'promo_code': 'WEEKENDMANTAP', 'promo_amount': 8338}"
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,BOOKING,2020-07-25T19:05:40.425431Z,bd38993b-22b7-46b2-b7f3-69eefddf0050,MOBILE,{'payment_status': 'Success'}
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,PROMO_PAGE,2020-07-25T18:29:37.425431Z,7bdfadf4-2c74-4167-b427-4f38a838b6c1,MOBILE,
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,CLICK,2020-07-25T18:33:51.425431Z,fbcbf4c4-c625-4657-8635-b4a1673cc000,MOBILE,
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,SEARCH,2020-07-25T18:38:14.425431Z,3cebefa7-1f31-463e-8f7b-ce2c8e255a4c,MOBILE,{'search_keywords': 'Celana Panjang'}
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,PROMO_PAGE,2020-07-25T18:42:50.425431Z,4d7c1102-8122-4826-adaf-365f9ab961c0,MOBILE,
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,SEARCH,2020-07-25T18:47:27.425431Z,4ec896a5-efbf-48c0-870c-89436a401967,MOBILE,{'search_keywords': 'Baju'}
79b4a4c3-4877-4b4a-aadf-d8f85c5e8bab,SCROLL,2020-07-25T18:52:11.425431Z,ec863ddc-32f2-4519-b258-0cc90aabac8f,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-02T11:58:25.425431Z,a97da81c-6c2d-43b6-aac4-816c66c27691,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ADD_TO_CART,2020-08-02T12:42:22.425431Z,0b870966-66c0-4b60-9093-0b2887d301f2,MOBILE,"{'product_id': 35575, 'quantity': 1, 'item_price': 255203}"
50761ff1-f1e9-4680-a626-c4282d70dd6f,ADD_PROMO,2020-08-02T13:25:34.425431Z,49b0bd63-1692-4dbb-87cf-2d5b05e9221e,MOBILE,"{'promo_code': 'WEEKENDSERU', 'promo_amount': 2003}"
50761ff1-f1e9-4680-a626-c4282d70dd6f,BOOKING,2020-08-02T19:19:28.425431Z,6ad88732-bf72-486e-bab4-d3ca592d0b32,MOBILE,{'payment_status': 'Failed'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,PROMO_PAGE,2020-08-02T12:42:44.425431Z,536122d8-6625-462c-a056-b28ba4ced34b,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-02T13:25:28.425431Z,20bfeb90-00ba-4e25-aa9e-87fe3ac36637,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-02T14:11:02.425431Z,24b2b47b-3f5e-43ae-9bd7-c313f1f3d411,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-02T14:54:15.425431Z,7e54edad-e54b-4da1-b4f7-eee9894aa069,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-02T15:37:29.425431Z,3ccb5339-e543-41ab-bb49-1c766df91bd0,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-02T16:21:51.425431Z,01280bde-59ce-4791-9d33-ca1931b43d5c,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-02T17:06:50.425431Z,b0a25efc-1112-4e44-a570-2380b75ba7df,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-02T20:27:44.425431Z,421b8fd6-8448-4646-a73e-54a69ed6be70,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-02T21:37:25.425431Z,08c17d32-cef8-40ac-aa24-7e52d587a4e6,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,PROMO_PAGE,2020-08-02T22:46:03.425431Z,b300d2b1-7e15-4fbe-8c3a-32e4bb0da6dd,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-02T23:53:54.425431Z,a41fcbcc-855b-4209-855f-08bddd551111,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-03T01:02:25.425431Z,e1315137-a4b6-4a14-98ad-262ec7a03789,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-03T02:12:28.425431Z,65d1ad24-0a31-4905-bd98-0cf33f9472eb,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,PROMO_PAGE,2020-08-03T03:20:15.425431Z,7699309c-8e35-41ce-a79c-7784067d7473,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,PROMO_PAGE,2020-08-03T04:28:00.425431Z,9553029c-7269-4071-8e12-5b8e94b18056,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-03T05:35:13.425431Z,1938b6fc-2331-4984-a142-0f57c3d1825f,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-03T06:45:08.425431Z,5dc3a186-3982-4445-b4c9-d14d10ec94bf,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-03T07:54:14.425431Z,f3c400a9-e4e9-47d5-be55-8abafc770ee7,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-03T09:03:46.425431Z,3a66e8a4-a741-428e-a3e9-b3122a0c576a,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-03T10:15:19.425431Z,fd9ae75f-715e-4c3e-b5eb-5f30523cce17,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-03T11:22:58.425431Z,3a1ee4af-2fa5-461d-8e2f-f98348f5ad7e,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-03T12:31:46.425431Z,27049b86-d105-4ab1-86f3-535e83f6660b,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-03T13:41:48.425431Z,12e365ae-f54e-4b81-9ea9-124068495fab,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-03T14:48:00.425431Z,4a92cdfe-9aeb-4947-8b38-9a15db7b181f,MOBILE,{'search_keywords': 'Bekas'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,PROMO_PAGE,2020-08-03T15:56:38.425431Z,295a82be-a584-4b2d-ad96-1c8d12bf2f9a,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-03T17:06:44.425431Z,32279bc7-19d0-4e4e-bb3f-e22345dd0cef,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-03T18:15:13.425431Z,6ec0a3ad-d47a-4597-8a8d-4921b8c2ca9e,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-03T19:23:16.425431Z,9284f74f-5e8c-4b89-99f3-7b156e5c180e,MOBILE,{'search_keywords': 'Celana'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,PROMO_PAGE,2020-08-03T20:30:18.425431Z,e5420f48-d0ed-4b63-b744-d8608427f103,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-03T21:40:44.425431Z,c6a530ea-3b8e-4302-bfd3-f12b571cb20f,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-03T22:48:28.425431Z,e79113cc-9f6b-4539-b239-501950f28830,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-03T23:56:49.425431Z,787f7dbb-e5bd-4acd-83b8-69f50d422d5d,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T01:04:47.425431Z,7d847b33-062b-479f-81ef-7ff0c8b8e231,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T02:12:55.425431Z,756eb9b7-5a2f-43f7-9f01-006bea7dd546,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T03:21:33.425431Z,ea4b8e32-1e5d-4918-b5f0-e4687adf7f37,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-04T04:30:41.425431Z,5e4e2fb3-7ef7-4c2f-8262-354c6cb6321c,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T05:39:42.425431Z,c21f3662-4277-4000-a333-f6c924c303cc,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-04T06:48:33.425431Z,122176f7-105b-45da-bc60-0c6e6576faf6,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T07:57:46.425431Z,494805ae-bc16-46fa-ad6a-71e7fa195b99,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-04T09:07:03.425431Z,4dd0eaba-f997-4ef5-92ec-6e0769f87c7f,MOBILE,{'search_keywords': 'T-shirt'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T10:14:11.425431Z,6ed8114a-a474-4043-b1c3-2c826234ed1e,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-04T11:21:52.425431Z,e91e3dee-9dce-48a0-bbc4-aa0da042dc13,MOBILE,{'search_keywords': 'Sepatu'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-04T12:29:04.425431Z,8cef6fbd-0b95-44dc-884b-bc1c73667e93,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-04T13:39:33.425431Z,c151a11f-5771-430b-89fb-ef488de02d04,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T14:48:12.425431Z,041d3912-3d66-47eb-a7b4-aa4fd5be7543,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T15:56:05.425431Z,f69d4dde-53cc-4d42-9ebe-51b6c57a5004,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-04T17:03:36.425431Z,378c56fe-1db0-48f3-8274-e073153e57e6,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T18:11:17.425431Z,a15cf690-5551-42c0-9f61-9290405c65d2,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T19:19:32.425431Z,6a6c56fb-12ab-4922-b2f8-483359fcf52a,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T20:29:14.425431Z,364fbc93-40c3-46d9-b73d-92f8a801ffbc,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T21:38:27.425431Z,4b508d4e-9212-45a4-a0dd-fc5b9b7d1f3a,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T22:46:02.425431Z,3b47d185-0a18-4b8f-9847-94bf024f669a,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-04T23:56:18.425431Z,fd99a958-cd4a-4b2f-9b39-f3cc69ee515d,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-05T01:05:21.425431Z,82b638ba-a7c8-4659-9033-e30689929750,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T02:14:43.425431Z,67a190d4-5151-4994-934d-9c30e4445934,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-05T03:23:24.425431Z,9dccef54-09f1-448e-a5bc-c87097850718,MOBILE,{'search_keywords': 'Celana'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-05T04:30:46.425431Z,d44c8537-1650-46cd-8524-74bbb2ada856,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T05:39:28.425431Z,42889afd-1be7-41f7-9900-594aafa3e380,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T06:47:54.425431Z,56c57398-6237-4990-b0e9-1a11137bf994,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-05T07:55:28.425431Z,323844f2-ce68-43ff-bab8-a9e82d549ea4,MOBILE,{'search_keywords': 'T-Shirt'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,PROMO_PAGE,2020-08-05T09:03:11.425431Z,f8bd0b31-2750-452f-989b-d6884ee6b522,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T10:11:31.425431Z,62a3500d-9fed-4ab6-b83f-e9845a31788a,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-05T11:17:51.425431Z,fed09dff-1d38-477d-b501-c8be2d455633,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-05T12:26:18.425431Z,6d4d5075-3116-49e6-810f-0d9a1b4f19ea,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T13:36:34.425431Z,e0bf6b7b-12b4-41a8-b1e1-04692b5122f3,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T14:44:31.425431Z,91562b86-fc34-4544-8567-83a2865f13d4,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T15:56:33.425431Z,8ecbf9e2-cb93-42cb-9ba5-8cddcde73233,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-05T17:05:45.425431Z,61f19cca-cf9d-46f4-a6c8-66e44dc2511e,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-05T18:11:47.425431Z,daf928ed-a0f3-42f1-8471-87536e6f9b58,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-05T19:19:54.425431Z,5d0488ec-94b6-45d9-ba89-367f9eb7b267,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-05T20:28:56.425431Z,1b60b563-ce25-4e2a-a82f-762ec4d9c0b0,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-05T21:39:15.425431Z,c151f0d3-f5b4-4183-91e9-96a70906e5c1,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-05T22:46:44.425431Z,358a93f0-fa70-491e-84b6-38304728cd0e,MOBILE,{'search_keywords': 'Second Hand'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-05T23:55:43.425431Z,0513f7f0-48f2-4d81-b22c-44c4a5c7bb71,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-06T01:03:41.425431Z,31c09914-0fc2-4238-999d-6a6c0a19943a,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-06T02:10:45.425431Z,6acdf303-6d6b-415d-8cba-d5b4063d675d,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-06T03:18:27.425431Z,2662bbc6-b013-423b-ac41-cfc351d6cfb2,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-06T04:27:06.425431Z,a49dc565-6fe5-40cf-bf42-28db097c5ffa,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-06T05:35:14.425431Z,edf4c74b-a9fc-4c66-b610-78737ed55059,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-06T06:44:28.425431Z,10b6f294-7cd3-495b-94d0-45c64a661e63,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-06T07:52:23.425431Z,14441f21-daef-44b7-bf58-fab1350ac4de,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-06T09:00:02.425431Z,0a0e0624-00b4-4ee6-a527-2897237ce2a6,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,CLICK,2020-08-06T10:08:26.425431Z,41433577-a72e-45e2-9e5a-c9bed5bfd214,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-06T11:17:01.425431Z,3c534422-24e6-409a-9a57-52c07b8c0279,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-06T12:25:44.425431Z,27e0ddd3-c105-49f7-8a33-8491021c540c,MOBILE,{'search_keywords': 'Barang Bekas'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-06T13:34:50.425431Z,84900f17-8819-41e3-9a39-acae8c517f43,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-06T14:44:24.425431Z,9626ba6c-9bea-49da-a83e-4f86d8294aee,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-06T15:51:06.425431Z,50f29ebb-a79d-43f8-a9f3-25fe538a519e,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-06T17:00:20.425431Z,1e294c24-c8f8-4281-9a71-b1dbf38d7c05,MOBILE,{'search_keywords': 'T-Shirt'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-06T18:08:13.425431Z,8d3c079e-ea92-421c-8637-510e2794109d,MOBILE,{'search_keywords': 'T-Shirt'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,SEARCH,2020-08-06T19:18:06.425431Z,8f9d086d-6b4a-41a4-9ba5-22924b3e6f40,MOBILE,{'search_keywords': 'Celana'}
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-06T20:25:45.425431Z,4787997e-d856-494a-9a00-43cd9a2b5b7b,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-06T21:32:21.425431Z,1cdae805-9534-4e38-a7ad-4c3c8ddea969,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-06T22:40:02.425431Z,f6fa8698-84fc-41e7-be64-a61499186696,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,SCROLL,2020-08-06T23:47:24.425431Z,d18a5373-64ee-4f65-a309-26befe499e4d,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-07T00:56:20.425431Z,336101ee-593f-43d3-b62e-bba8863a0ba6,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,ITEM_DETAIL,2020-08-07T02:05:20.425431Z,ab963d52-e4f2-4a3d-8a2a-715a648317f3,MOBILE,
50761ff1-f1e9-4680-a626-c4282d70dd6f,HOMEPAGE,2020-08-07T03:10:01.425431Z,9bd1bf45-2c9c-4b86-89a6-dab7114407fe,MOBILE,
